hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:50334	LINC01277	long intergenic non-protein coding RNA 1277	non-coding RNA	RNA, long non-coding	Approved	6q24.2	06q24.2					Long intergenic non-protein coding RNAs	1986	2014-04-15			2014-04-15	100507489	ENSG00000229017	OTTHUMG00000015718			NR_038987																									URS000075ACF8	LINC01277		HGNC:50334		
HGNC:28090	LINC01278	long intergenic non-protein coding RNA 1278	non-coding RNA	RNA, long non-coding	Approved	Xq11.1	Xq11.1					Long intergenic non-protein coding RNAs	1986	2014-04-15			2014-04-15	92249	ENSG00000235437	OTTHUMG00000021699			NR_015353																									URS0000CCE138	LINC01278		HGNC:28090		
HGNC:50336	LINC01280	long intergenic non-protein coding RNA 1280	non-coding RNA	RNA, long non-coding	Approved	2q35	02q35					Long intergenic non-protein coding RNAs	1986	2014-04-15			2014-04-15	101928232	ENSG00000224391	OTTHUMG00000155340		AK307257	NR_110392																									URS000075EA27	LINC01280		HGNC:50336		
HGNC:50337	LINC01281	long intergenic non-protein coding RNA 1281	non-coding RNA	RNA, long non-coding	Approved	Xp11.4	Xp11.4					Long intergenic non-protein coding RNAs	1986	2014-04-15			2014-04-15	286442	ENSG00000235304	OTTHUMG00000024095			NR_038968																									URS00005DB5CD	LINC01281		HGNC:50337		
HGNC:50338	LINC01282	long intergenic non-protein coding RNA 1282	non-coding RNA	RNA, long non-coding	Approved	Xp11.4	Xp11.4					Long intergenic non-protein coding RNAs	1986	2014-04-15			2014-04-15	101927449	ENSG00000236747	OTTHUMG00000024096		BC043536	NR_110385																									URS000075DC3E	LINC01282		HGNC:50338		
HGNC:50339	LINC01283	long intergenic non-protein coding RNA 1283	non-coding RNA	RNA, long non-coding	Approved	Xp11.4	Xp11.4					Long intergenic non-protein coding RNAs	1986	2018-11-28			2018-11-28	107985711	ENSG00000234191	OTTHUMG00000024097			NR_186823																									URS00003F87DE			HGNC:50339		
HGNC:50342	LINC01284	long intergenic non-protein coding RNA 1284	non-coding RNA	RNA, long non-coding	Approved	Xp11.22	Xp11.22					Long intergenic non-protein coding RNAs	1986	2014-04-15			2014-04-15	101926971	ENSG00000230317	OTTHUMG00000021529			NR_110382																									URS0000BC451A	LINC01284		HGNC:50342		
HGNC:50344	LINC01285	long intergenic non-protein coding RNA 1285	non-coding RNA	RNA, long non-coding	Approved	Xq24	Xq24					Long intergenic non-protein coding RNAs	1986	2014-04-15			2014-10-07	101928287	ENSG00000203650	OTTHUMG00000022260			NR_110393																									URS000075C023	LINC01285		HGNC:50344		
HGNC:50351	LINC01287	long intergenic non-protein coding RNA 1287	non-coding RNA	RNA, long non-coding	Approved	7q36.2	07q36.2	TCONS_l2_00027522				Long intergenic non-protein coding RNAs	1986	2014-04-17			2019-07-12	103724390	ENSG00000234722	OTTHUMG00000151464		BF514057	NR_125776			31173295																						URS00007E40BE	LINC01287		HGNC:50351		
HGNC:50353	LINC01288	long intergenic non-protein coding RNA 1288	non-coding RNA	RNA, long non-coding	Approved	8p12	08p12	TCONS_00014671				Long intergenic non-protein coding RNAs	1986	2014-04-17			2014-04-17	103689844	ENSG00000254344	OTTHUMG00000163964		DB066514	NR_125746																									URS00007E4BFB	LINC01288		HGNC:50353		
HGNC:50354	LINC01289	long intergenic non-protein coding RNA 1289	non-coding RNA	RNA, long non-coding	Approved	8q12.3	08q12.3					Long intergenic non-protein coding RNAs	1986	2014-04-17			2014-04-17	286184	ENSG00000253734	OTTHUMG00000164399		BC037345	NR_038875																									URS000075B8A5	LINC01289		HGNC:50354		
HGNC:50356	LINC01290	long intergenic non-protein coding RNA 1290	non-coding RNA	RNA, long non-coding	Approved	16p13.13	16p13.13					Long intergenic non-protein coding RNAs	1986	2014-04-17			2014-04-17	106144584	ENSG00000260468	OTTHUMG00000177103		"BF853722|BI010826"	NR_149081																									URS0000BC45FA	LINC01290		HGNC:50356		
HGNC:50358	LINC01291	long intergenic non-protein coding RNA 1291	non-coding RNA	RNA, long non-coding	Approved	2p12	02p12	"TCONS_00002938|AC104135.4"		LINC01293	long intergenic non-protein coding RNA 1293	Long intergenic non-protein coding RNAs	1986	2014-04-23			2023-11-29	102724515	ENSG00000204792	OTTHUMG00000152932		CV382059	NR_125792																									URS00007E3AFB			HGNC:50358		
HGNC:50443	LINC01297	long intergenic non-protein coding RNA 1297	non-coding RNA	RNA, long non-coding	Approved	14q11.2	14q11.2					Long intergenic non-protein coding RNAs	1986	2014-04-29			2019-09-04	115694671	ENSG00000274827	OTTHUMG00000170514			NR_164166																									URS000194B0D2	LINC01297		HGNC:50443		
HGNC:32292	LINC01298	long intergenic non-protein coding RNA 1298	non-coding RNA	RNA, long non-coding	Approved	8q22.1	08q22.1			C8orf69	chromosome 8 open reading frame 69	Long intergenic non-protein coding RNAs	1986	2005-09-22	2014-04-29	2014-04-29	2014-04-29	619344	ENSG00000253351	OTTHUMG00000164662		AA469917	NR_046232																									URS0000759E7F	LINC01298		HGNC:32292		
HGNC:27839	LINC01299	long intergenic non-protein coding RNA 1299	non-coding RNA	RNA, long non-coding	Approved	8q13.1	08q13.1					Long intergenic non-protein coding RNAs	1986	2014-04-30			2014-04-30	286186	ENSG00000254081	OTTHUMG00000164373		AK094960	NR_033893																									URS0000759B1D	LINC01299		HGNC:27839		
HGNC:50460	LINC01300	long intergenic non-protein coding RNA 1300	non-coding RNA	RNA, long non-coding	Approved	8q24.3	08q24.3					Long intergenic non-protein coding RNAs	1986	2014-04-30			2014-04-30	731779	ENSG00000253595	OTTHUMG00000164482			NR_024441																									URS000075D86E	LINC01300		HGNC:50460		
HGNC:50464	LINC01301	long intergenic non-protein coding RNA 1301	non-coding RNA	RNA, long non-coding	Approved	8q12.1	08q12.1					Long intergenic non-protein coding RNAs	1986	2014-04-30			2014-04-30	100505532	ENSG00000251396	OTTHUMG00000165326			NR_103854																									URS000075A4D9	LINC01301		HGNC:50464		
HGNC:50470	LINC01303	long intergenic non-protein coding RNA 1303	non-coding RNA	RNA, long non-coding	Approved	14q23.1	14q23.1					Long intergenic non-protein coding RNAs	1986	2017-11-03			2017-11-03	101927780	ENSG00000250548	OTTHUMG00000171534			NR_110416																									URS000075E385			HGNC:50470		
HGNC:50472	LINC01304	long intergenic non-protein coding RNA 1304	non-coding RNA	RNA, long non-coding	Approved	2p25.3	02p25.3					Long intergenic non-protein coding RNAs	1986	2014-04-30			2014-04-30	100505964	ENSG00000237401	OTTHUMG00000151486			NR_037881																									URS000075A6F3	LINC01304		HGNC:50472		
HGNC:27690	LINC01305	long intergenic non-protein coding RNA 1305	non-coding RNA	RNA, long non-coding	Approved	2q31.1	02q31.1					Long intergenic non-protein coding RNAs	1986	2014-04-30			2014-11-18	285084	ENSG00000231453	OTTHUMG00000154148			NR_038897																									URS000075E2AF	LINC01305		HGNC:27690		
HGNC:50494	LINC01307	long intergenic non-protein coding RNA 1307	non-coding RNA	RNA, long non-coding	Approved	1p21.2	01p21.2	RP11-157N3.1				Long intergenic non-protein coding RNAs	1986	2014-05-09			2014-05-09	104355286	ENSG00000231671	OTTHUMG00000010834		BG203915	NR_126402																									URS0000512607	LINC01307		HGNC:50494		
HGNC:50497	LINC01309	long intergenic non-protein coding RNA 1309	non-coding RNA	RNA, long non-coding	Approved	13q33.1	13q33.1	TCONS_l2_00007459				Long intergenic non-protein coding RNAs	1986	2014-05-09			2014-05-09	104326190	ENSG00000234551	OTTHUMG00000017314		AA421210	NR_126374																									URS00007E3C36	LINC01309		HGNC:50497		
HGNC:50501	LINC01310	long intergenic non-protein coding RNA 1310	non-coding RNA	RNA, long non-coding	Approved	22q13.32	22q13.32	WI2-81516E3.1				Long intergenic non-protein coding RNAs	1986	2014-05-12			2017-06-21	100128946	ENSG00000205632	OTTHUMG00000150307		AK056844	NR_038944																									URS000075AD94	LINC01310		HGNC:50501		
HGNC:50503	LINC01311	long intergenic non-protein coding RNA 1311	non-coding RNA	RNA, long non-coding	Approved	22q11.21	22q11.21					Long intergenic non-protein coding RNAs	1986	2014-05-12			2014-05-12	100652736	ENSG00000260924	OTTHUMG00000172740			NR_103767																									URS000075C74D	LINC01311		HGNC:50503		
HGNC:28525	LINC01312	long intergenic non-protein coding RNA 1312	non-coding RNA	RNA, long non-coding	Approved	6q23.2	06q23.2	MGC34034				Long intergenic non-protein coding RNAs	1986	2014-05-13			2014-05-13	154089	ENSG00000223586	OTTHUMG00000015606			NR_027030			12477932																						URS000075C1E2	LINC01312		HGNC:28525		
HGNC:50513	LINC01315	long intergenic non-protein coding RNA 1315	non-coding RNA	RNA, long non-coding	Approved	22q13.2	22q13.2	"lnc-C22orf32-1|C22orf32-1"				Long intergenic non-protein coding RNAs	1986	2014-05-15			2023-02-13	102723775	ENSG00000229891	OTTHUMG00000150696		BC038245	NR_120595			28588717	MGI:5579725																					URS000075EAC2	LINC01315		HGNC:50513		
HGNC:50523	LINC01317	long intergenic non-protein coding RNA 1317	non-coding RNA	RNA, long non-coding	Approved	2p22.3	02p22.3					Long intergenic non-protein coding RNAs	1986	2014-05-19			2020-01-24	104355287		OTTHUMG00000152138		BQ213083	NR_126403			24833871																						URS00007E39B5	LINC01317		HGNC:50523		
HGNC:50524	LINC01318	long intergenic non-protein coding RNA 1318	non-coding RNA	RNA, long non-coding	Approved	2p22.3	02p22.3					Long intergenic non-protein coding RNAs	1986	2014-05-19			2014-05-19	106144585	ENSG00000237790	OTTHUMG00000152139		DB027554	NR_132381																									URS000015D39F	LINC01318		HGNC:50524		
HGNC:50526	LINC01320	long intergenic non-protein coding RNA 1320	non-coding RNA	RNA, long non-coding	Approved	2p22.3	02p22.3					Long intergenic non-protein coding RNAs	1986	2014-05-19			2020-01-24	104355288	ENSG00000228262	OTTHUMG00000152144		"BX395998|BI759570"	NR_126404																									URS00007E4B64	LINC01320		HGNC:50526		
HGNC:50528	LINC01322	long intergenic non-protein coding RNA 1322	non-coding RNA	RNA, long non-coding	Approved	3q26.1	03q26.1	RUS	RNA upstream of Slitrk3			Long intergenic non-protein coding RNAs	1986	2014-05-14			2022-09-16	103695433	ENSG00000244128	OTTHUMG00000158130		"DA224933|DA156477"	NR_125764			35688487																						URS00022AE7EE	LINC01322		HGNC:50528		
HGNC:50530	LINC01324	long intergenic non-protein coding RNA 1324	non-coding RNA	RNA, long non-coding	Approved	3q26.1	03q26.1			LINC01323	long intergenic non-protein coding RNA 1323	Long intergenic non-protein coding RNAs	1986	2014-05-20			2024-10-21	104355289	ENSG00000241767	OTTHUMG00000158064		BG221042	NR_126405																									URS00007E43E0	LINC01324		HGNC:50530		
HGNC:50532	LINC01326	long intergenic non-protein coding RNA 1326	non-coding RNA	RNA, long non-coding	Approved	3q26.1	03q26.1	TCONS_00005878				Long intergenic non-protein coding RNAs	1986	2014-05-20			2014-05-20	106144540	ENSG00000244321	OTTHUMG00000158209		BG190199																										URS00003B8445	LINC01326				
HGNC:50533	LINC01327	long intergenic non-protein coding RNA 1327	non-coding RNA	RNA, long non-coding	Approved	3q26.1	03q26.1	TCONS_00005644				Long intergenic non-protein coding RNAs	1986	2014-05-20			2014-05-20	104310350	ENSG00000241669	OTTHUMG00000158284		BF059162	NR_126353																									URS00001AB528	LINC01327		HGNC:50533		
HGNC:50538	LINC01331	long intergenic non-protein coding RNA 1331	non-coding RNA	RNA, long non-coding	Approved	5q13.3	05q13.3			"LINC01332|LINC01335"	"long intergenic non-protein coding RNA 1332|long intergenic non-protein coding RNA 1335"	Long intergenic non-protein coding RNAs	1986	2014-05-20			2024-10-21	104310351	ENSG00000248673	OTTHUMG00000162462		DA145234	NR_126354																									URS000016955F	LINC01331		HGNC:50538		
HGNC:50539	LINC01333	long intergenic non-protein coding RNA 1333	non-coding RNA	RNA, long non-coding	Approved	5q13.3	05q13.3					Long intergenic non-protein coding RNAs	1986	2014-05-14	2014-05-20	2014-05-20	2014-05-20	101929082	ENSG00000249343	OTTHUMG00000162460		BC043537	NR_105010																									URS000075B694	LINC01333		HGNC:50539		
HGNC:50546	LINC01337	long intergenic non-protein coding RNA 1337	non-coding RNA	RNA, long non-coding	Approved	5q14.1	05q14.1	TCONS_00009713				Long intergenic non-protein coding RNAs	1986	2014-05-20			2014-05-20	103689917	ENSG00000251221	OTTHUMG00000162533		DB525610	NR_125754																									URS00007E3D82	LINC01337		HGNC:50546		
HGNC:50547	LINC01338	long intergenic non-protein coding RNA 1338	non-coding RNA	RNA, long non-coding	Approved	5q14.2	05q14.2					Long intergenic non-protein coding RNAs	1986	2014-05-20			2014-05-20	102546175	ENSG00000281327	OTTHUMG00000189588			NR_105016																									URS000075A721	LINC01338		HGNC:50547		
HGNC:50549	LINC01339	long intergenic non-protein coding RNA 1339	non-coding RNA	RNA, long non-coding	Approved	5q14.3	05q14.3					Long intergenic non-protein coding RNAs	1986	2014-05-20			2014-05-20	101929495	ENSG00000248555	OTTHUMG00000162621		AI674738	NR_120601																									URS0000759F60	LINC01339		HGNC:50549		
HGNC:50550	LINC01340	long intergenic non-protein coding RNA 1340	non-coding RNA	RNA, long non-coding	Approved	5q15	05q15			LINC02234	long intergenic non-protein coding RNA 2234	Long intergenic non-protein coding RNAs	1986	2014-05-20			2024-10-21	102546227	ENSG00000250331	OTTHUMG00000162701		BQ432570	NR_105028																									URS000075CACB	LINC01340		HGNC:50550		
HGNC:49457	LINC01341	long intergenic non-protein coding RNA 1341	non-coding RNA	RNA, long non-coding	Approved	1q44	01q44					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	149134	ENSG00000227953	OTTHUMG00000040519			NR_015422																									URS000075DDBF	LINC01341		HGNC:49457		
HGNC:50551	LINC01342	long intergenic non-protein coding RNA 1342	non-coding RNA	RNA, long non-coding	Approved	1p36.33	01p36.33					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	254099	ENSG00000223823	OTTHUMG00000000827		BC028014	NR_038869																									URS000075ABDA	LINC01342		HGNC:50551		
HGNC:50553	LINC01343	long intergenic non-protein coding RNA 1343	non-coding RNA	RNA, long non-coding	Approved	1p34.3	01p34.3					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	339442	ENSG00000237290	OTTHUMG00000000479		BC042675	NR_038928																									URS000075E3E5	LINC01343		HGNC:50553		
HGNC:50554	LINC01344	long intergenic non-protein coding RNA 1344	non-coding RNA	RNA, long non-coding	Approved	1q25.3	01q25.3					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	400799	ENSG00000228918	OTTHUMG00000037403			NR_104175																									URS000075D72E	LINC01344		HGNC:50554		
HGNC:50564	LINC01345	long intergenic non-protein coding RNA 1345	non-coding RNA	RNA, long non-coding	Approved	1p36.32	01p36.32					Long intergenic non-protein coding RNAs	1986	2016-11-14			2016-11-14	105376672	ENSG00000226374	OTTHUMG00000000731			NR_147024																									URS0000BC4518			HGNC:50564		
HGNC:50563	LINC01346	long intergenic non-protein coding RNA 1346	non-coding RNA	RNA, long non-coding	Approved	1p36.32	01p36.32					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	728716	ENSG00000233304	OTTHUMG00000000499			NR_040065																									URS000075EFAD	LINC01346		HGNC:50563		
HGNC:50566	LINC01347	long intergenic non-protein coding RNA 1347	non-coding RNA	RNA, long non-coding	Approved	1q43	01q43					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	731275	ENSG00000214837	OTTHUMG00000039861			NR_029401																									URS000075DD96	LINC01347		HGNC:50566		
HGNC:50567	LINC01348	long intergenic non-protein coding RNA 1348	non-coding RNA	RNA, long non-coding	Approved	1q42.3	01q42.3					Long intergenic non-protein coding RNAs	1986	2014-05-21			2017-10-26	731656	ENSG00000280587	OTTHUMG00000189738		AK128489	NR_027454																									URS000075E04B			HGNC:50567		
HGNC:50568	LINC01349	long intergenic non-protein coding RNA 1349	non-coding RNA	RNA, long non-coding	Approved	1p21.2	01p21.2					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	100128787	ENSG00000230402	OTTHUMG00000040491			NR_038914																									URS000075B662	LINC01349		HGNC:50568		
HGNC:50575	LINC01350	long intergenic non-protein coding RNA 1350	non-coding RNA	RNA, long non-coding	Approved	1q25.3	01q25.3					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	101929093	ENSG00000228309	OTTHUMG00000035577			NR_110793																									URS000075CC71	LINC01350		HGNC:50575		
HGNC:50578	LINC01352	long intergenic non-protein coding RNA 1352	non-coding RNA	RNA, long non-coding	Approved	1q41	01q41					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	101929730	ENSG00000238078	OTTHUMG00000037355			NR_110797																									URS000014FB6A	LINC01352		HGNC:50578		
HGNC:50580	LINC01353	long intergenic non-protein coding RNA 1353	non-coding RNA	RNA, long non-coding	Approved	1q32.1	01q32.1					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	100506775	ENSG00000231507	OTTHUMG00000041219			NR_117097																									URS000075B295	LINC01353		HGNC:50580		
HGNC:50581	LINC01354	long intergenic non-protein coding RNA 1354	non-coding RNA	RNA, long non-coding	Approved	1q42.2	01q42.2					Long intergenic non-protein coding RNAs	1986	2014-05-21			2014-05-21	100506795	ENSG00000231768	OTTHUMG00000037976			NR_038426																									URS0000048444	LINC01354		HGNC:50581		
HGNC:50584	LINC01355	long intergenic non-protein coding RNA 1355	non-coding RNA	RNA, long non-coding	Approved	1p36.12	01p36.12	HYPAL	Hypoxia Yield Proliferation Associated LncRNA			Long intergenic non-protein coding RNAs	1986	2014-05-21			2021-07-20	100996511	ENSG00000261326	OTTHUMG00000175761			NR_110616			"31243265|34247316"																						URS000075ED94	LINC01355		HGNC:50584		
